id,no_sapi,rpf,perilaku,ib_ke,jarak_ib,laktasi,ib,pkb,anggota_id,created_at,updated_at
658,165/VII/AL,6,5,2,38,1,2010-08-28,2010-11-28,212,2010-08-28 17:30:50.000000,2010-11-28 17:30:50.000000
659,165/VIII/AP,2,1,2,24,3,2014-09-23,2014-12-24,1199,2014-09-23 17:30:50.000000,2014-12-24 17:30:50.000000
660,165/X/AL,3,1,2,20,3,2010-10-30,2011-01-30,57,2010-10-30 17:30:50.000000,2011-01-30 17:30:50.000000
661,166/IX/AI,9,1,2,54,3,2012-11-22,2013-02-22,643,2012-11-22 17:30:50.000000,2013-02-22 17:30:50.000000
662,166/V/AL,3,5,2,15,2,2010-09-12,2010-12-13,824,2010-09-12 17:30:50.000000,2010-12-13 17:30:50.000000
663,166/V/AN,5,4,2,89,4,2012-08-23,2012-11-23,14,2012-08-23 17:30:50.000000,2012-11-23 17:30:50.000000
664,166/VII/AM,2,4,2,48,3,2013-08-25,2013-11-25,729,2013-08-25 17:30:50.000000,2013-11-25 17:30:50.000000
665,166/VII/AO,9,2,2,28,2,2013-08-19,2013-11-19,1035,2013-08-19 17:30:50.000000,2013-11-19 17:30:50.000000
666,167/III/AI,7,1,4,53,4,2010-11-01,2011-02-01,1109,2010-11-01 17:30:50.000000,2011-02-01 17:30:50.000000
667,167/III/AK,3,2,2,55,4,2012-09-21,2012-12-22,1317,2012-09-21 17:30:50.000000,2012-12-22 17:30:50.000000
668,167/IX/AJ,1,4,2,24,2,2014-06-25,2014-09-25,762,2014-06-25 17:30:50.000000,2014-09-25 17:30:50.000000
669,167/V/AK,8,3,3,49,3,2012-04-25,2012-07-26,286,2012-04-25 17:30:50.000000,2012-07-26 17:30:50.000000
670,167/VII/AL,1,2,3,28,2,2010-09-15,2010-12-16,974,2010-09-15 17:30:50.000000,2010-12-16 17:30:50.000000
671,167/VII/AL,7,2,2,85,1,2011-12-21,2012-03-22,119,2011-12-21 17:30:50.000000,2012-03-22 17:30:50.000000
672,167/VII/AO,1,2,3,35,1,2014-10-12,2015-01-12,1334,2014-10-12 17:30:50.000000,2015-01-12 17:30:50.000000
673,167/X/AL,3,2,2,88,3,2013-07-19,2013-10-19,1077,2013-07-19 17:30:50.000000,2013-10-19 17:30:50.000000
674,167/XI/AI,7,2,3,67,3,2010-08-30,2010-11-30,744,2010-08-30 17:30:50.000000,2010-11-30 17:30:50.000000
675,168/VII/AI,6,5,3,61,5,2014-12-31,2015-04-02,1330,2014-12-31 17:30:50.000000,2015-04-02 17:30:50.000000
676,168/VII/AL,3,4,2,61,4,2013-11-23,2014-02-23,322,2013-11-23 17:30:50.000000,2014-02-23 17:30:50.000000
677,168/X/AM,3,4,2,71,4,2011-12-22,2012-03-23,1238,2011-12-22 17:30:50.000000,2012-03-23 17:30:50.000000
678,169/III/AM,5,5,2,18,4,2014-09-19,2014-12-20,1282,2014-09-19 17:30:50.000000,2014-12-20 17:30:50.000000
679,169/III/AN,1,1,2,18,3,2013-10-25,2014-01-25,763,2013-10-25 17:30:50.000000,2014-01-25 17:30:50.000000
680,169/V/AH,7,1,2,39,1,2012-11-20,2013-02-20,389,2012-11-20 17:30:50.000000,2013-02-20 17:30:50.000000
681,169/V/AQ,2,1,3,187,1,2015-07-12,2015-10-12,145,2015-07-12 17:30:50.000000,2015-10-12 17:30:50.000000
682,169/VI/AN,3,2,3,38,4,2012-07-25,2012-10-25,677,2012-07-25 17:30:50.000000,2012-10-25 17:30:50.000000
683,169/X/AL,10,2,3,27,1,2013-04-20,2013-07-21,128,2013-04-20 17:30:50.000000,2013-07-21 17:30:50.000000
684,169/XI/AI,3,4,2,70,3,2014-12-31,2015-04-02,754,2014-12-31 17:30:50.000000,2015-04-02 17:30:50.000000
685,169/XII/AJ,7,1,2,70,5,2014-06-29,2014-09-29,123,2014-06-29 17:30:50.000000,2014-09-29 17:30:50.000000
686,17/I/AF,6,2,3,93,3,2011-12-16,2012-03-17,966,2011-12-16 17:30:50.000000,2012-03-17 17:30:50.000000
687,17/I/AG,3,5,2,20,1,2012-04-25,2012-07-26,287,2012-04-25 17:30:50.000000,2012-07-26 17:30:50.000000
688,17/I/AH,3,2,2,35,4,2012-08-06,2012-11-06,250,2012-08-06 17:30:50.000000,2012-11-06 17:30:50.000000
689,17/I/AK,7,1,2,21,5,2011-10-17,2012-01-17,1047,2011-10-17 17:30:50.000000,2012-01-17 17:30:50.000000
690,17/I/AL,4,1,4,67,4,2011-12-17,2012-03-18,236,2011-12-17 17:30:50.000000,2012-03-18 17:30:50.000000
691,17/I/AQ,1,4,2,41,5,2015-02-25,2015-05-28,1056,2015-02-25 17:30:50.000000,2015-05-28 17:30:50.000000
692,17/II/AK,9,5,2,21,3,2012-04-06,2012-07-07,530,2012-04-06 17:30:50.000000,2012-07-07 17:30:50.000000
693,17/II/AK,10,1,3,98,5,2012-07-13,2012-10-13,534,2012-07-13 17:30:50.000000,2012-10-13 17:30:50.000000
694,17/III/AH,4,4,2,41,5,2011-10-24,2012-01-24,82,2011-10-24 17:30:50.000000,2012-01-24 17:30:50.000000
695,17/IV/AF,6,5,4,29,5,2010-09-10,2010-12-11,949,2010-09-10 17:30:50.000000,2010-12-11 17:30:50.000000
696,17/V/AH,7,4,2,30,3,2010-12-14,2011-03-16,681,2010-12-14 17:30:50.000000,2011-03-16 17:30:50.000000
697,17/V/AI,6,1,2,13,5,2011-10-07,2012-01-07,9,2011-10-07 17:30:50.000000,2012-01-07 17:30:50.000000
698,170/V/AJ,6,4,2,19,5,2013-07-24,2013-10-24,178,2013-07-24 17:30:50.000000,2013-10-24 17:30:50.000000
699,170/VII/AL,2,3,2,70,4,2014-06-17,2014-09-17,849,2014-06-17 17:30:50.000000,2014-09-17 17:30:50.000000
700,170/X/AL,3,3,2,45,5,2010-11-25,2011-02-25,985,2010-11-25 17:30:50.000000,2011-02-25 17:30:50.000000
701,171/VI/AK,6,1,2,21,1,2010-11-04,2011-02-04,1079,2010-11-04 17:30:50.000000,2011-02-04 17:30:50.000000
702,171/VI/AM,10,5,2,135,5,2015-08-20,2015-11-20,1219,2015-08-20 17:30:50.000000,2015-11-20 17:30:50.000000
703,171/VII/AL,7,5,2,92,5,2010-10-29,2011-01-29,946,2010-10-29 17:30:50.000000,2011-01-29 17:30:50.000000
704,171/VII/AM,1,5,2,34,4,2012-11-24,2013-02-24,808,2012-11-24 17:30:50.000000,2013-02-24 17:30:50.000000
705,171/VII/AP,4,4,3,15,1,2015-09-23,2015-12-24,847,2015-09-23 17:30:50.000000,2015-12-24 17:30:50.000000
706,171/X/AG,10,5,2,67,2,2012-03-20,2012-06-20,943,2012-03-20 17:30:50.000000,2012-06-20 17:30:50.000000
707,172/III/AK,3,1,3,16,5,2013-10-22,2014-01-22,616,2013-10-22 17:30:50.000000,2014-01-22 17:30:50.000000
708,172/IV/AH,4,3,2,30,3,2010-09-06,2010-12-07,1120,2010-09-06 17:30:50.000000,2010-12-07 17:30:50.000000
709,172/IV/AL,10,5,2,27,3,2012-07-24,2012-10-24,13,2012-07-24 17:30:50.000000,2012-10-24 17:30:50.000000
710,172/VI/AG,2,2,2,29,2,2010-11-16,2011-02-16,921,2010-11-16 17:30:50.000000,2011-02-16 17:30:50.000000
711,172/VI/AJ,8,2,2,37,2,2013-06-24,2013-09-24,1321,2013-06-24 17:30:50.000000,2013-09-24 17:30:50.000000
712,172/VII/AO,10,3,3,24,3,2015-02-23,2015-05-26,850,2015-02-23 17:30:50.000000,2015-05-26 17:30:50.000000
713,172/XII/AI,6,5,2,19,5,2011-06-21,2011-09-21,5,2011-06-21 17:30:50.000000,2011-09-21 17:30:50.000000
714,172/XII/AI,5,3,2,18,4,2011-06-07,2011-09-07,129,2011-06-07 17:30:50.000000,2011-09-07 17:30:50.000000
715,172/XII/AI,5,3,3,21,5,2011-06-28,2011-09-28,129,2011-06-28 17:30:50.000000,2011-09-28 17:30:50.000000
716,172/XII/AL,1,4,3,18,1,2011-07-09,2011-10-09,6,2011-07-09 17:30:50.000000,2011-10-09 17:30:50.000000
717,172/XII/AL,1,2,4,87,4,2011-09-23,2011-12-24,129,2011-09-23 17:30:50.000000,2011-12-24 17:30:50.000000
718,172/XII/AM,8,3,3,32,3,2013-10-23,2014-01-23,1026,2013-10-23 17:30:50.000000,2014-01-23 17:30:50.000000
719,173/V/AI,4,1,3,74,4,2011-05-24,2011-08-24,603,2011-05-24 17:30:50.000000,2011-08-24 17:30:50.000000
720,173/VI/AG,2,4,3,20,3,2010-09-21,2010-12-22,809,2010-09-21 17:30:50.000000,2010-12-22 17:30:50.000000
721,173/VI/AM,8,1,2,34,5,2013-06-25,2013-09-25,812,2013-06-25 17:30:50.000000,2013-09-25 17:30:50.000000
722,173/VIII/AL,10,1,4,21,5,2012-07-21,2012-10-21,1421,2012-07-21 17:30:50.000000,2012-10-21 17:30:50.000000
723,174/X/AF,7,5,2,53,4,2012-05-21,2012-08-21,1495,2012-05-21 17:30:50.000000,2012-08-21 17:30:50.000000
724,175/V/AO,7,4,2,13,3,2013-05-25,2013-08-25,1310,2013-05-25 17:30:50.000000,2013-08-25 17:30:50.000000
725,175/V/AO,7,1,2,13,4,2013-06-13,2013-09-13,96,2013-06-13 17:30:50.000000,2013-09-13 17:30:50.000000
726,176/V/AQ,4,1,3,22,5,2015-07-15,2015-10-15,705,2015-07-15 17:30:50.000000,2015-10-15 17:30:50.000000
727,176/VII/AE,5,4,2,22,1,2010-10-31,2011-01-31,193,2010-10-31 17:30:50.000000,2011-01-31 17:30:50.000000
728,176/VII/AG,6,5,2,60,2,2010-11-01,2011-02-01,1000,2010-11-01 17:30:50.000000,2011-02-01 17:30:50.000000
729,177/V/AP,10,3,2,22,4,2014-06-10,2014-09-10,82,2014-06-10 17:30:50.000000,2014-09-10 17:30:50.000000
730,177/V/AQ,5,4,2,30,1,2015-06-25,2015-09-25,1357,2015-06-25 17:30:50.000000,2015-09-25 17:30:50.000000
731,177/VII/AK,6,4,2,29,2,2013-07-23,2013-10-23,582,2013-07-23 17:30:50.000000,2013-10-23 17:30:50.000000
732,177/VII/AK,3,1,2,29,5,2013-08-23,2013-11-23,583,2013-08-23 17:30:50.000000,2013-11-23 17:30:50.000000
733,177/VII/AN,2,3,2,19,5,2013-11-22,2014-02-22,1500,2013-11-22 17:30:50.000000,2014-02-22 17:30:50.000000
734,177/VIII/AN,4,1,3,39,4,2013-09-11,2013-12-12,483,2013-09-11 17:30:50.000000,2013-12-12 17:30:50.000000
735,179/V/AK,2,2,3,31,5,2010-08-29,2010-11-29,681,2010-08-29 17:30:50.000000,2010-11-29 17:30:50.000000
736,179/VI/AN,6,1,4,67,3,2012-10-23,2013-01-23,910,2012-10-23 17:30:50.000000,2013-01-23 17:30:50.000000
737,179/VII/AJ,3,4,2,24,3,2010-04-24,2010-07-25,877,2010-04-24 17:30:50.000000,2010-07-25 17:30:50.000000
738,179/X/AM,5,4,2,42,4,2013-09-22,2013-12-23,1248,2013-09-22 17:30:50.000000,2013-12-23 17:30:50.000000
739,179/XII/AN,10,4,2,15,4,2013-04-20,2013-07-21,1395,2013-04-20 17:30:50.000000,2013-07-21 17:30:50.000000
740,18/I/AP,7,3,2,64,1,2014-03-16,2014-06-16,74,2014-03-16 17:30:50.000000,2014-06-16 17:30:50.000000
741,18/II/AE,4,1,2,62,2,2010-08-29,2010-11-29,187,2010-08-29 17:30:50.000000,2010-11-29 17:30:50.000000
742,18/II/AH,1,2,2,23,5,2011-04-24,2011-07-25,281,2011-04-24 17:30:50.000000,2011-07-25 17:30:50.000000
743,180/IX/AP,6,5,2,86,3,2014-12-22,2015-03-24,501,2014-12-22 17:30:50.000000,2015-03-24 17:30:50.000000
744,180/V/AO,7,1,2,43,1,2013-06-25,2013-09-25,1271,2013-06-25 17:30:50.000000,2013-09-25 17:30:50.000000
745,180/V/AO,2,2,2,43,1,2015-08-04,2015-11-04,431,2015-08-04 17:30:50.000000,2015-11-04 17:30:50.000000
746,180/VIII/AL,8,1,2,28,3,2015-03-14,2015-06-14,33,2015-03-14 17:30:50.000000,2015-06-14 17:30:50.000000
747,180/X/AL,10,4,2,25,5,2010-11-14,2011-02-14,42,2010-11-14 17:30:50.000000,2011-02-14 17:30:50.000000
748,180/XII/AI,8,5,4,76,5,2010-10-29,2011-01-29,944,2010-10-29 17:30:50.000000,2011-01-29 17:30:50.000000
749,181/VI/AQ,2,1,2,169,1,2015-06-24,2015-09-24,1353,2015-06-24 17:30:50.000000,2015-09-24 17:30:50.000000
750,181/VII/AK,9,5,3,44,3,2011-04-22,2011-07-23,279,2011-04-22 17:30:50.000000,2011-07-23 17:30:50.000000
751,182/IX/AJ,10,2,2,25,1,2012-08-20,2012-11-20,293,2012-08-20 17:30:50.000000,2012-11-20 17:30:50.000000
752,182/V/AF,9,2,2,85,1,2013-05-20,2013-08-20,300,2013-05-20 17:30:50.000000,2013-08-20 17:30:50.000000
753,182/VI/AL,9,4,3,46,2,2010-12-02,2011-03-04,695,2010-12-02 17:30:50.000000,2011-03-04 17:30:50.000000
754,182/VIII/AL,6,1,2,32,1,2010-09-06,2010-12-07,1081,2010-09-06 17:30:50.000000,2010-12-07 17:30:50.000000
755,183/V/AQ,10,2,2,92,5,2015-08-20,2015-11-20,340,2015-08-20 17:30:50.000000,2015-11-20 17:30:50.000000
756,184/VI/AN,3,2,4,40,4,2012-10-23,2013-01-23,1130,2012-10-23 17:30:50.000000,2013-01-23 17:30:50.000000
757,184/X/AI,8,4,2,87,4,2015-08-25,2015-11-25,341,2015-08-25 17:30:50.000000,2015-11-25 17:30:50.000000
758,185/IX/AK,9,3,2,79,3,2013-04-23,2013-07-24,372,2013-04-23 17:30:50.000000,2013-07-24 17:30:50.000000
759,185/VII/AK,2,2,2,29,5,2012-04-19,2012-07-20,1100,2012-04-19 17:30:50.000000,2012-07-20 17:30:50.000000
760,185/VII/AP,2,4,2,20,3,2015-01-22,2015-04-24,704,2015-01-22 17:30:50.000000,2015-04-24 17:30:50.000000
761,185/X/AM,8,5,2,17,5,2015-06-21,2015-09-21,1018,2015-06-21 17:30:50.000000,2015-09-21 17:30:50.000000
762,186/VI/AL,7,3,3,225,3,2015-08-21,2015-11-21,979,2015-08-21 17:30:50.000000,2015-11-21 17:30:50.000000
763,187/V/AP,10,5,2,20,3,2014-06-18,2014-09-18,18,2014-06-18 17:30:50.000000,2014-09-18 17:30:50.000000
764,187/V/AP,1,2,2,20,5,2015-04-17,2015-07-18,21,2015-04-17 17:30:50.000000,2015-07-18 17:30:50.000000
765,188/V/AO,5,3,2,41,1,2013-06-06,2013-09-06,44,2013-06-06 17:30:50.000000,2013-09-06 17:30:50.000000
766,188/V/AO,3,5,2,41,4,2014-07-08,2014-10-08,19,2014-07-08 17:30:50.000000,2014-10-08 17:30:50.000000
767,188/VII/AK,6,1,2,109,2,2011-07-18,2011-10-18,1016,2011-07-18 17:30:50.000000,2011-10-18 17:30:50.000000
768,188/VII/AK,4,1,2,37,4,2014-04-23,2014-07-24,1017,2014-04-23 17:30:50.000000,2014-07-24 17:30:50.000000
769,188/VII/AN,1,3,2,88,5,2012-09-11,2012-12-12,168,2012-09-11 17:30:50.000000,2012-12-12 17:30:50.000000
770,188/VIII/AL,3,1,2,37,1,2010-09-21,2010-12-22,273,2010-09-21 17:30:50.000000,2010-12-22 17:30:50.000000
771,189/V/AK,2,1,2,22,5,2014-04-21,2014-07-22,436,2014-04-21 17:30:50.000000,2014-07-22 17:30:50.000000
772,189/VIII/AL,2,5,3,63,1,2010-11-06,2011-02-06,977,2010-11-06 17:30:50.000000,2011-02-06 17:30:50.000000
773,189/VIII/AO,7,5,2,24,4,2013-09-19,2013-12-20,1496,2013-09-19 17:30:50.000000,2013-12-20 17:30:50.000000
774,19/I/AL,3,3,2,46,1,2011-04-12,2011-07-13,1403,2011-04-12 17:30:50.000000,2011-07-13 17:30:50.000000
775,19/I/AL,3,4,2,46,3,2012-06-25,2012-09-25,1405,2012-06-25 17:30:50.000000,2012-09-25 17:30:50.000000
776,19/I/AO,5,2,2,22,3,2014-07-13,2014-10-13,50,2014-07-13 17:30:50.000000,2014-10-13 17:30:50.000000
777,19/II/AK,4,1,3,67,3,2012-03-21,2012-06-21,962,2012-03-21 17:30:50.000000,2012-06-21 17:30:50.000000
778,19/V/AI,2,5,2,72,2,2012-07-22,2012-10-22,596,2012-07-22 17:30:50.000000,2012-10-22 17:30:50.000000
779,190/V/AQ,7,4,2,68,5,2015-08-03,2015-11-03,126,2015-08-03 17:30:50.000000,2015-11-03 17:30:50.000000
780,190/VII/AK,2,2,2,36,2,2014-12-30,2015-04-01,1010,2014-12-30 17:30:50.000000,2015-04-01 17:30:50.000000
781,190/VII/AK,5,4,2,36,3,2015-04-24,2015-07-25,1010,2015-04-24 17:30:50.000000,2015-07-25 17:30:50.000000
782,190/VIII/AL,10,5,2,28,1,2010-11-15,2011-02-15,113,2010-11-15 17:30:50.000000,2011-02-15 17:30:50.000000
783,190/XI/AK,2,1,2,47,4,2012-11-06,2013-02-06,253,2012-11-06 17:30:50.000000,2013-02-06 17:30:50.000000
784,191/VIII/AL,10,1,2,21,4,2010-09-06,2010-12-07,2,2010-09-06 17:30:50.000000,2010-12-07 17:30:50.000000
785,193/IX/AF,2,3,2,47,5,2011-07-23,2011-10-23,1255,2011-07-23 17:30:50.000000,2011-10-23 17:30:50.000000
786,194/VIII/AJ,8,3,2,68,5,2014-03-10,2014-06-10,139,2014-03-10 17:30:50.000000,2014-06-10 17:30:50.000000
787,195/IV/AH,1,3,3,35,5,2015-07-25,2015-10-25,430,2015-07-25 17:30:50.000000,2015-10-25 17:30:50.000000
788,195/V/AO,6,2,2,52,2,2015-04-17,2015-07-18,172,2015-04-17 17:30:50.000000,2015-07-18 17:30:50.000000
789,195/VI/AO,9,3,2,33,2,2013-07-22,2013-10-22,353,2013-07-22 17:30:50.000000,2013-10-22 17:30:50.000000
790,196/VI/AN,1,1,2,21,3,2013-11-19,2014-02-19,667,2013-11-19 17:30:50.000000,2014-02-19 17:30:50.000000
791,196/VII/AK,9,2,2,29,3,2013-09-24,2013-12-25,1033,2013-09-24 17:30:50.000000,2013-12-25 17:30:50.000000
792,197/IV/AK,8,4,2,20,2,2010-09-07,2010-12-08,806,2010-09-07 17:30:50.000000,2010-12-08 17:30:50.000000
793,197/VIII/AJ,5,1,2,22,1,2012-06-24,2012-09-24,796,2012-06-24 17:30:50.000000,2012-09-24 17:30:50.000000
794,197/VIII/AJ,10,3,2,22,5,2013-06-20,2013-09-20,796,2013-06-20 17:30:50.000000,2013-09-20 17:30:50.000000
795,197/X/AJ,5,4,2,8,5,2011-10-20,2012-01-20,986,2011-10-20 17:30:50.000000,2012-01-20 17:30:50.000000
796,198/IV/AP,10,1,2,31,4,2015-08-22,2015-11-22,1032,2015-08-22 17:30:50.000000,2015-11-22 17:30:50.000000
797,198/X/AK,3,3,2,64,3,2013-10-22,2014-01-22,1281,2013-10-22 17:30:50.000000,2014-01-22 17:30:50.000000
798,199/VII/AK,1,3,3,20,1,2011-04-24,2011-07-25,202,2011-04-24 17:30:50.000000,2011-07-25 17:30:50.000000
799,199/VII/AK,10,4,3,20,4,2011-08-20,2011-11-20,906,2011-08-20 17:30:50.000000,2011-11-20 17:30:50.000000
800,199/VII/AK,8,5,3,20,2,2012-08-25,2012-11-25,907,2012-08-25 17:30:50.000000,2012-11-25 17:30:50.000000
801,199/VII/AK,1,3,3,20,3,2012-12-14,2013-03-16,663,2012-12-14 17:30:50.000000,2013-03-16 17:30:50.000000
802,199/X/AJ,9,1,2,19,2,2011-07-09,2011-10-09,163,2011-07-09 17:30:50.000000,2011-10-09 17:30:50.000000
803,2/I/AH,9,4,2,156,4,2010-11-06,2011-02-06,1041,2010-11-06 17:30:50.000000,2011-02-06 17:30:50.000000
804,2/I/AJ,4,3,2,8,1,2012-04-05,2012-07-06,64,2012-04-05 17:30:50.000000,2012-07-06 17:30:50.000000
805,2/I/AL,8,3,4,145,4,2011-10-16,2012-01-16,459,2011-10-16 17:30:50.000000,2012-01-16 17:30:50.000000
806,2/I/AL,10,5,2,29,4,2011-10-22,2012-01-22,1201,2011-10-22 17:30:50.000000,2012-01-22 17:30:50.000000
807,2/I/AN,4,2,2,196,1,2015-07-22,2015-10-22,1148,2015-07-22 17:30:50.000000,2015-10-22 17:30:50.000000
808,2/I/AO,10,1,3,54,1,2013-04-04,2013-07-05,542,2013-04-04 17:30:50.000000,2013-07-05 17:30:50.000000
809,20/I/AK,5,5,4,63,1,2013-07-23,2013-10-23,1523,2013-07-23 17:30:50.000000,2013-10-23 17:30:50.000000
810,20/I/AP,2,4,2,22,1,2014-02-04,2014-05-07,35,2014-02-04 17:30:50.000000,2014-05-07 17:30:50.000000
811,20/I/AP,1,5,2,22,1,2015-07-15,2015-10-15,35,2015-07-15 17:30:50.000000,2015-10-15 17:30:50.000000
812,20/IV/AO,9,3,2,49,5,2013-05-24,2013-08-24,343,2013-05-24 17:30:50.000000,2013-08-24 17:30:50.000000
813,20/IX/AL,10,1,2,74,3,2014-09-21,2014-12-22,1376,2014-09-21 17:30:50.000000,2014-12-22 17:30:50.000000
814,20/VI/AO,4,5,2,31,2,2015-08-20,2015-11-20,1485,2015-08-20 17:30:50.000000,2015-11-20 17:30:50.000000
815,20/XI/AN,1,3,3,106,3,2015-09-23,2015-12-24,369,2015-09-23 17:30:50.000000,2015-12-24 17:30:50.000000
816,200/IV/AK,10,4,3,18,4,2011-07-15,2011-10-15,64,2011-07-15 17:30:50.000000,2011-10-15 17:30:50.000000
817,200/V/AQ,10,3,2,139,4,2015-06-25,2015-09-25,1098,2015-06-25 17:30:50.000000,2015-09-25 17:30:50.000000
818,200/VI/AM,7,5,2,49,2,2011-07-21,2011-10-21,1011,2011-07-21 17:30:50.000000,2011-10-21 17:30:50.000000
819,200/VI/AO,3,5,4,47,1,2013-10-23,2014-01-23,842,2013-10-23 17:30:50.000000,2014-01-23 17:30:50.000000
820,200/VII/AL,10,3,4,25,4,2010-12-13,2011-03-15,842,2010-12-13 17:30:50.000000,2011-03-15 17:30:50.000000
821,200/VIII/AJ,1,3,3,116,3,2014-06-25,2014-09-25,411,2014-06-25 17:30:50.000000,2014-09-25 17:30:50.000000
822,200/X/AJ,7,5,3,52,1,2014-07-23,2014-10-23,957,2014-07-23 17:30:50.000000,2014-10-23 17:30:50.000000
823,201/III/AI,10,2,2,62,2,2013-07-17,2013-10-17,1180,2013-07-17 17:30:50.000000,2013-10-17 17:30:50.000000
824,201/IX/AO,3,1,2,39,2,2013-10-24,2014-01-24,1194,2013-10-24 17:30:50.000000,2014-01-24 17:30:50.000000
825,201/VII/AI,4,5,2,21,1,2013-04-20,2013-07-21,769,2013-04-20 17:30:50.000000,2013-07-21 17:30:50.000000
826,201/VII/AI,8,1,2,21,2,2013-07-18,2013-10-18,769,2013-07-18 17:30:50.000000,2013-10-18 17:30:50.000000
827,201/X/AI,6,1,2,55,4,2012-08-31,2012-12-01,378,2012-08-31 17:30:50.000000,2012-12-01 17:30:50.000000
828,201/X/AK,7,3,2,65,1,2011-10-22,2012-01-22,928,2011-10-22 17:30:50.000000,2012-01-22 17:30:50.000000
829,201/XI/AL,9,4,2,24,1,2013-08-18,2013-11-18,934,2013-08-18 17:30:50.000000,2013-11-18 17:30:50.000000
830,201/XII/AK,1,2,2,56,5,2011-04-18,2011-07-19,1476,2011-04-18 17:30:50.000000,2011-07-19 17:30:50.000000
831,201/XII/AL,9,2,2,25,3,2013-04-22,2013-07-23,1477,2013-04-22 17:30:50.000000,2013-07-23 17:30:50.000000
832,204/II/AD,7,2,2,20,3,2014-11-23,2015-02-23,1169,2014-11-23 17:30:50.000000,2015-02-23 17:30:50.000000
833,204/VI/AG,2,5,2,46,4,2012-04-17,2012-07-18,650,2012-04-17 17:30:50.000000,2012-07-18 17:30:50.000000
834,204/VI/AG,5,2,2,46,5,2013-03-18,2013-06-16,650,2013-03-18 17:30:50.000000,2013-06-16 17:30:50.000000
835,204/VI/AJ,1,2,2,19,3,2010-12-07,2011-03-09,606,2010-12-07 17:30:50.000000,2011-03-09 17:30:50.000000
836,205/VI/AM,2,2,2,18,4,2011-07-15,2011-10-15,99,2011-07-15 17:30:50.000000,2011-10-15 17:30:50.000000
837,206/VII/AL,3,1,3,41,2,2010-09-02,2010-12-03,807,2010-09-02 17:30:50.000000,2010-12-03 17:30:50.000000
838,206/XI/AK,3,2,2,24,3,2011-12-23,2012-03-24,1453,2011-12-23 17:30:50.000000,2012-03-24 17:30:50.000000
839,207/IX/AM,10,1,2,12,5,2011-12-22,2012-03-23,1025,2011-12-22 17:30:50.000000,2012-03-23 17:30:50.000000
840,207/VII/AK,6,3,2,21,5,2010-09-06,2010-12-07,52,2010-09-06 17:30:50.000000,2010-12-07 17:30:50.000000
841,207/XI/AL,2,5,2,13,1,2010-11-23,2011-02-23,1012,2010-11-23 17:30:50.000000,2011-02-23 17:30:50.000000
842,207/XII/AKL,5,3,2,16,2,2015-01-24,2015-04-26,743,2015-01-24 17:30:50.000000,2015-04-26 17:30:50.000000
843,208/VII/AO,2,5,2,19,2,2013-07-24,2013-10-24,371,2013-07-24 17:30:50.000000,2013-10-24 17:30:50.000000
844,209/IX/AI,4,3,2,19,3,2013-10-21,2014-01-21,887,2013-10-21 17:30:50.000000,2014-01-21 17:30:50.000000
845,209/VII/AN,10,1,2,22,5,2015-07-18,2015-10-18,855,2015-07-18 17:30:50.000000,2015-10-18 17:30:50.000000
846,209/VII/AN,7,4,2,22,1,2015-08-08,2015-11-08,856,2015-08-08 17:30:50.000000,2015-11-08 17:30:50.000000
847,209/VIII/AK,8,1,2,76,2,2010-12-21,2011-03-23,834,2010-12-21 17:30:50.000000,2011-03-23 17:30:50.000000
848,209/XI/AJ,6,5,2,24,4,2010-10-26,2011-01-26,446,2010-10-26 17:30:50.000000,2011-01-26 17:30:50.000000
849,209/XII/AM,10,4,2,39,5,2013-10-24,2014-01-24,1226,2013-10-24 17:30:50.000000,2014-01-24 17:30:50.000000
850,209/XII/AM,9,2,2,39,3,2014-11-23,2015-02-23,1227,2014-11-23 17:30:50.000000,2015-02-23 17:30:50.000000
851,21/I/AJ,9,2,2,21,2,2011-04-05,2011-07-06,215,2011-04-05 17:30:50.000000,2011-07-06 17:30:50.000000
852,21/I/AJ,10,3,2,21,5,2013-07-24,2013-10-24,1322,2013-07-24 17:30:50.000000,2013-10-24 17:30:50.000000
853,21/I/AK,10,3,2,29,5,2011-11-08,2012-02-08,226,2011-11-08 17:30:50.000000,2012-02-08 17:30:50.000000
854,21/I/AK,7,5,2,29,3,2012-03-15,2012-06-15,465,2012-03-15 17:30:50.000000,2012-06-15 17:30:50.000000
855,21/I/AK,6,2,2,29,5,2013-04-23,2013-07-24,579,2013-04-23 17:30:50.000000,2013-07-24 17:30:50.000000
856,21/I/AM,5,3,2,56,3,2013-05-03,2013-08-03,543,2013-05-03 17:30:50.000000,2013-08-03 17:30:50.000000
857,21/II/AF,5,1,2,61,5,2011-04-09,2011-07-10,1448,2011-04-09 17:30:50.000000,2011-07-10 17:30:50.000000
858,21/II/AG,7,4,2,24,5,2011-12-16,2012-03-17,908,2011-12-16 17:30:50.000000,2012-03-17 17:30:50.000000
859,21/II/AH,1,3,2,14,4,2011-05-30,2011-08-30,71,2011-05-30 17:30:50.000000,2011-08-30 17:30:50.000000
860,21/II/AH,5,5,2,67,3,2011-11-10,2012-02-10,227,2011-11-10 17:30:50.000000,2012-02-10 17:30:50.000000
861,21/II/AH,1,2,3,33,4,2011-12-13,2012-03-14,231,2011-12-13 17:30:50.000000,2012-03-14 17:30:50.000000
